Code Rep;Code Clt;lib famille;lib sfam;cp cli liv;ville cli liv;date doc;Vte Facturées;Marge %(BA)
14;V01223;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ESSUIE GLACES;95330;DOMONT;28/09/2017;31.98;36.65
14;V01223;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ESSUIE GLACES;95330;DOMONT;11/12/2017;116.29;34.48
14;V01223;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;PLAQUE D'IMMATRICULATION;95330;DOMONT;02/06/2017;6;28.33
14;V01223;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;PLAQUE D'IMMATRICULATION;95330;DOMONT;04/07/2017;9;52.22
14;V01223;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;DIVERS ACCESSOIRES, ENTRETIEN;95330;DOMONT;15/05/2017;22.81;35.34
14;V01223;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;DIVERS ACCESSOIRES, ENTRETIEN;95330;DOMONT;31/07/2017;20.38;28.56
14;D00661;THERMIQUE;DIVERS THERMIQUE;95660;CHAMPAGNE SUR OISE;01/06/2017;513.8;24.34
14;D00661;THERMIQUE;DIVERS THERMIQUE;95660;CHAMPAGNE SUR OISE;04/10/2017;383.8;24.49
14;D00662;ELECTRICITE;BATTERIE;95331;DOMONT CEDEX;06/09/2017;84.24;44.44
14;D00662;DIRECTION, SUSPENSION, TRANSMISSION;BUTEE, SEMELLE, COUPELLE, KIT DE PROTECTION;95331;DOMONT CEDEX;22/11/2017;11.36;37.15
14;D00662;DIVERS;DIVERS 0;95331;DOMONT CEDEX;25/09/2017;3160.25;36.4
14;D00664;FILTRATION;FILTRE A HUILE;95330;DOMONT;23/08/2017;7.01;29.53
14;D00665;EQUIPEMENT ATELIER;CONSOMABLE;95560;BAILLET EN FRANCE;27/06/2017;10.75;42.88
14;D00666;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;DIVERS ACCESSOIRES, ENTRETIEN;95460;EZANVILLE;01/09/2017;79.92;49.47
14;D00666;EQUIPEMENT ATELIER;OUTILLAGE;95460;EZANVILLE;08/12/2017;49.5;44.99
14;D00666;LIQUIDE;HUILE MOTEUR;95460;EZANVILLE;01/09/2017;16.28;40.91
14;D00666;LIQUIDE;ADBLUE;95460;EZANVILLE;08/12/2017;34;59.41
14;D00668;ELECTRICITE;BATTERIE;95570;ATTAINVILLE;28/08/2017;51.36;30
14;D00668;DIVERS;DIVERS 0;95570;ATTAINVILLE;29/11/2017;13.52;45.12
14;D00672;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;DIVERS ACCESSOIRES, ENTRETIEN;95330;DOMONT;20/12/2017;39.83;32.39
14;D00673;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ESSUIE GLACES;95200;SARCELLES;15/11/2017;46.21;40.1
14;V01210;EQUIPEMENT ATELIER;OUTILLAGE;95440;ECOUEN;30/10/2017;83.41;17.9
14;V01210;EQUIPEMENT ATELIER;OUTILLAGE;95440;ECOUEN;22/11/2017;-83.41;17.9
14;V01211;FREINAGE;PLAQUETTE;95560;BAILLET EN FRANCE;31/10/2017;40.5;36
14;V01211;ECLAIRAGE;LAMPE, AMPOULE, AMPOULE PHARE;95560;BAILLET EN FRANCE;31/10/2017;7.26;60.06
14;V01211;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ESSUIE GLACES;95560;BAILLET EN FRANCE;18/09/2017;35.16;36.66
14;V01212;FILTRATION;FILTRE A AIR;95560;MONTSOULT;04/05/2017;-38.71;31.34
14;V01212;FILTRATION;FILTRE A HUILE;95560;MONTSOULT;12/04/2017;7.01;29.53
14;V01212;FILTRATION;FILTRE A CARBURANT;95560;MONTSOULT;20/04/2017;24.63;29.56
14;V01212;FREINAGE;PLAQUETTE;95560;MONTSOULT;19/04/2017;36.41;49.99
14;V01212;ELECTRICITE;BOUGIE D'ALLUMAGE;95560;MONTSOULT;01/09/2017;11.62;38.38
14;V01212;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ADDITIF;95560;MONTSOULT;07/04/2017;22.88;37.5
14;V01213;FILTRATION;FILTRE A AIR;95330;DOMONT;24/07/2017;8.32;31.37
14;V01213;FILTRATION;FILTRE A AIR;95330;DOMONT;29/09/2017;11.09;31.29
14;V01213;FILTRATION;FILTRE A HUILE;95330;DOMONT;14/11/2017;6.74;29.53
14;V01213;FILTRATION;FILTRE A HUILE;95330;DOMONT;20/11/2017;11.58;29.53
14;V01213;FILTRATION;FILTRE HABITACLE;95330;DOMONT;13/06/2017;15.3;31.31
14;V01213;FREINAGE;PLAQUETTE;95330;DOMONT;13/06/2017;34.25;41.99
14;V01213;ELECTRICITE;BOUGIE D'ALLUMAGE;95330;DOMONT;26/12/2017;19.96;38.33
14;V01213;ELECTRICITE;CAPTEURS, SONDES;95330;DOMONT;03/11/2017;5.25;47.05
14;V01213;ECLAIRAGE;LAMPE, AMPOULE, AMPOULE PHARE;95330;DOMONT;04/08/2017;14.89;55.07
14;V01213;ECHAPPEMENT;TUBE, SILENCIEUX;95330;DOMONT;04/10/2017;60.8;38.63
14;V01213;ENTRAINEMENT;KIT DE DISTRIBUTION, ACCESSOIRES;95330;DOMONT;12/10/2017;77.97;36.67
14;V01213;ENTRAINEMENT;KIT DE DISTRIBUTION AVEC POMPE A EAU;95330;DOMONT;26/09/2017;103.77;36.67
14;V01213;ENTRAINEMENT;DEMARREUR;95330;DOMONT;25/04/2017;260.4;36.67
14;V01213;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ADDITIF;95330;DOMONT;30/10/2017;10.73;33.36
14;V01213;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ESSUIE GLACES;95330;DOMONT;06/06/2017;6.36;36.64
14;V01213;DIRECTION, SUSPENSION, TRANSMISSION;ROULEMENT;95330;DOMONT;17/10/2017;43.46;86.65
14;V01213;EQUIPEMENT ATELIER;OUTILLAGE;95330;DOMONT;27/06/2017;64.6;24.77
14;V01213;EQUIPEMENT ATELIER;OUTILLAGE;95330;DOMONT;28/09/2017;13.12;27.74
14;V01213;EQUIPEMENT ATELIER;MATERIEL;95330;DOMONT;19/09/2017;45.27;26.33
14;V01213;EQUIPEMENT ATELIER;CONSOMABLE;95330;DOMONT;15/05/2017;10.75;42.88
14;V01213;EQUIPEMENT ATELIER;CONSOMABLE;95330;DOMONT;06/07/2017;3.25;49.23
14;D00679;ECLAIRAGE;PHARE, FEU ARRIERE, CLIGNOTANT;95260;MOURS;27/11/2017;104.37;27.58
14;D00679;LIQUIDE;LIQUIDE DE REFROIDISSEMENT;95260;MOURS;28/12/2017;9.68;48.86
14;V01211;FILTRATION;FILTRE A AIR;95560;BAILLET EN FRANCE;17/10/2017;12.62;42.71
14;V01211;FILTRATION;FILTRE A HUILE;95560;BAILLET EN FRANCE;17/10/2017;8.41;41.26
14;V01211;MOTEUR;INJECTEUR, CARBURATEUR;95560;BAILLET EN FRANCE;05/04/2017;1078.4;29.22
14;V01211;LIQUIDE;LIQUIDE DE FREIN;95560;BAILLET EN FRANCE;19/09/2017;3.01;42.86
14;V01211;DIVERS;BAGUE, JOINT;95560;BAILLET EN FRANCE;03/11/2017;31.73;33.85
14;V01212;FILTRATION;FILTRE A AIR;95560;MONTSOULT;24/04/2017;10.16;31.3
14;V01212;FREINAGE;PLAQUETTE;95560;MONTSOULT;24/05/2017;46.5;42
14;V01212;FREINAGE;TEMOIN D'USURE;95560;MONTSOULT;20/10/2017;9.65;35.96
14;V01212;EQUIPEMENT ATELIER;MATERIEL;95560;MONTSOULT;01/08/2017;109;22.29
14;V01212;EQUIPEMENT ATELIER;CONSOMABLE;95560;MONTSOULT;01/09/2017;25.22;42.86
14;V01213;FILTRATION;FILTRE A HUILE;95330;DOMONT;19/06/2017;5.28;29.55
14;V01213;FILTRATION;FILTRE A HUILE;95330;DOMONT;14/09/2017;7.16;29.61
14;V01213;FREINAGE;PLAQUETTE;95330;DOMONT;12/07/2017;37.8;42.01
14;V01213;FREINAGE;FLEXIBLE DE FREIN;95330;DOMONT;10/05/2017;29.03;48.23
14;V01213;ELECTRICITE;BOBINE;95330;DOMONT;11/12/2017;126.6;28.33
14;V01213;ENTRAINEMENT;KIT COURROIE D'ACCESSOIRES;95330;DOMONT;17/07/2017;80.63;31.66
14;V01213;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;PLAQUE D'IMMATRICULATION;95330;DOMONT;06/06/2017;9;52.22
14;V01213;VITRAGE;ABRASIF, MASQUAGE;95330;DOMONT;15/09/2017;15.52;37.5
14;V01213;EQUIPEMENT ATELIER;CONSOMABLE;95330;DOMONT;27/09/2017;19.11;42.86
14;V01213;LIQUIDE;HUILE MOTEUR;95330;DOMONT;05/07/2017;59.33;39.26
14;V01213;COMPTABILITE;CONSIGNE;95330;DOMONT;16/06/2017;45.73;0
14;V01214;FILTRATION;FILTRE A HUILE;;;11/04/2017;16.56;35.63
14;V01214;FILTRATION;FILTRE A HUILE;;;14/04/2017;5.28;29.55
14;V01214;FILTRATION;FILTRE A CARBURANT;;;26/04/2017;35.23;27.9
14;V01214;FILTRATION;FILTRE HABITACLE;;;11/04/2017;11.99;31.36
14;V01214;FILTRATION;FILTRE HABITACLE;;;27/04/2017;14.09;31.3
14;V01214;FREINAGE;PLAQUETTE;;;05/04/2017;74.3;42.01
14;V01214;MOTEUR;SUPPORT MOTEUR;;;18/04/2017;47.25;33.33
14;V01214;ELECTRICITE;BATTERIE;;;12/04/2017;0;0
14;V01214;ENTRAINEMENT;GALET, POULIE, DAMPER;;;04/04/2017;202.84;38.33
14;V01214;VITRAGE;DIVERS VITRAGE 0;;;14/04/2017;0;0
14;V01214;LIQUIDE;HUILE MOTEUR;;;11/04/2017;49.75;40.94
14;V01214;LIQUIDE;HUILE MOTEUR;;;04/05/2017;0;0
14;V01214;LIQUIDE;LIQUIDE DE REFROIDISSEMENT;;;07/04/2017;0;0
14;V01214;LIQUIDE;LIQUIDE DE REFROIDISSEMENT;;;14/04/2017;12.68;45.66
14;V01214;DIVERS;BAGUE, JOINT;;;27/04/2017;15.65;38.34
14;V01215;FILTRATION;FILTRE A AIR;95440;ECOUEN;27/06/2017;6.62;23.72
14;V01215;FILTRATION;FILTRE A AIR;95440;ECOUEN;19/07/2017;25.41;24.36
14;V01215;FILTRATION;FILTRE A AIR;95440;ECOUEN;01/12/2017;9.84;23.68
14;V01215;FILTRATION;FILTRE A HUILE;95440;ECOUEN;30/08/2017;-4.89;21.68
14;V01215;FILTRATION;FILTRE A HUILE;95440;ECOUEN;19/09/2017;6.38;21.63
14;V01215;FILTRATION;FILTRE A HUILE;95440;ECOUEN;28/09/2017;6.38;21.63
14;V01215;FILTRATION;FILTRE A HUILE;95440;ECOUEN;05/10/2017;5.36;21.64
14;V01215;FILTRATION;FILTRE A HUILE;95440;ECOUEN;11/10/2017;11.8;21.69
14;V01215;FILTRATION;FILTRE A HUILE;95440;ECOUEN;24/10/2017;6.98;21.63
14;V01215;FILTRATION;FILTRE A HUILE;95440;ECOUEN;27/10/2017;6.44;21.74
14;V01215;FILTRATION;FILTRE A HUILE;95440;ECOUEN;22/11/2017;11.71;21.61
14;V01215;FILTRATION;FILTRE A CARBURANT;95440;ECOUEN;31/05/2017;37.24;29.54
14;V01215;FILTRATION;FILTRE A CARBURANT;95440;ECOUEN;14/09/2017;6.77;21.71
14;D00647;DIVERS;DIVERS 0;95330;DOMONT;09/06/2017;577.12;26.92
14;D00648;EQUIPEMENT ATELIER;MATERIEL;95330;DOMONT;13/12/2017;46.58;37.51
14;D00649;FILTRATION;FILTRE A CARBURANT;95410;GROSLAY;13/06/2017;18.49;25.8
14;D00649;FREINAGE;PLAQUETTE;95410;GROSLAY;13/11/2017;36.36;35.56
14;D00649;FREINAGE;DISQUE;95410;GROSLAY;18/12/2017;81.27;28.89
14;D00649;EMBRAYAGE;KIT EMBRAYAGE;95410;GROSLAY;16/11/2017;307.8;26
14;D00649;ENTRAINEMENT;KIT DE DISTRIBUTION, ACCESSOIRES;95410;GROSLAY;20/10/2017;73.48;24.01
14;D00649;EQUIPEMENT ATELIER;MATERIEL;95410;GROSLAY;04/12/2017;16;37.5
14;D00651;EQUIPEMENT ATELIER;MATERIEL;95570;MOISSELLES;17/05/2017;410;28.25
14;D00651;LIQUIDE;LAVE GLACE;95570;MOISSELLES;18/10/2017;80;15
14;D00652;EQUIPEMENT ATELIER;MATERIEL;60530;CROUY EN THELLE;27/07/2017;23.5;44.68
14;D00658;VITRAGE;DIVERS VITRAGE 0;95570;ATTAINVILLE;02/06/2017;21.25;49.93
14;D00658;COMPTABILITE;CONSIGNE;95570;ATTAINVILLE;13/11/2017;30;0
14;D00660;ECLAIRAGE;LAMPE, AMPOULE, AMPOULE PHARE;95330;DOMONT;06/07/2017;9.92;55.04
14;D00660;ECLAIRAGE;LAMPE, AMPOULE, AMPOULE PHARE;95330;DOMONT;04/08/2017;63.54;54.99
14;D00660;EQUIPEMENT ATELIER;OUTILLAGE;95330;DOMONT;26/05/2017;36.55;9.71
14;D00660;EQUIPEMENT ATELIER;CONSOMABLE;95330;DOMONT;18/09/2017;10.9;11.1
14;D00661;THERMIQUE;DIVERS THERMIQUE;95660;CHAMPAGNE SUR OISE;07/09/2017;822.5;23.4
14;D00662;FREINAGE;PLAQUETTE;95331;DOMONT CEDEX;29/09/2017;105.55;40.32
14;D00662;ENTRAINEMENT;COURROIES;95331;DOMONT CEDEX;07/11/2017;7.65;49.93
14;D00662;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;DIVERS ACCESSOIRES, ENTRETIEN;95331;DOMONT CEDEX;22/11/2017;15.8;75.32
14;D00662;DIRECTION, SUSPENSION, TRANSMISSION;ROULEMENT;95331;DOMONT CEDEX;16/10/2017;55.26;30.76
14;D00662;DIRECTION, SUSPENSION, TRANSMISSION;ROTULE, BIELLETTE, TRIANGLE, SILENTBLOC;95331;DOMONT CEDEX;19/06/2017;22.68;48.32
14;D00662;DIRECTION, SUSPENSION, TRANSMISSION;TRANSMISSION;95331;DOMONT CEDEX;16/10/2017;91.52;31.03
14;D00662;EQUIPEMENT ATELIER;OUTILLAGE;95331;DOMONT CEDEX;07/11/2017;63.82;21.7
14;D00662;EQUIPEMENT ATELIER;CONSOMABLE;95331;DOMONT CEDEX;09/10/2017;29.99;49.98
14;D00666;ELECTRICITE;BATTERIE;95460;EZANVILLE;03/10/2017;61.36;30
14;D00666;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ESSUIE GLACES;95460;EZANVILLE;27/10/2017;51.8;24.02
14;D00666;EQUIPEMENT ATELIER;MATERIEL;95460;EZANVILLE;01/09/2017;48.11;36.08
14;D00666;DIVERS;DIVERS 0;95460;EZANVILLE;03/10/2017;18;44.44
14;D00668;DIVERS;DIVERS 0;95570;ATTAINVILLE;06/07/2017;38.24;37.5
14;D00671;EQUIPEMENT ATELIER;DIVERS EQUIPEMENT ATELIER;95680;MONTLIGNON;15/12/2017;12.92;20.05
14;D00675;EQUIPEMENT ATELIER;OUTILLAGE;77100;MEAUX;02/11/2017;1800;7.05
14;D00679;FILTRATION;FILTRE A HUILE;95260;MOURS;24/11/2017;21.03;29.58
14;D00680;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ESSUIE GLACES;95460;EZANVILLE;15/12/2017;28.71;31.03
14;V01212;FILTRATION;FILTRE A CARBURANT;95560;MONTSOULT;12/04/2017;13.12;29.5
14;V01212;EQUIPEMENT ATELIER;CONSOMABLE;95560;MONTSOULT;14/04/2017;3.76;42.82
14;V01213;FILTRATION;FILTRE A CARBURANT;95330;DOMONT;15/05/2017;10.71;29.6
14;V01213;FILTRATION;FILTRE HABITACLE;95330;DOMONT;04/05/2017;10;31.3
14;V01213;FILTRATION;FILTRE HABITACLE;95330;DOMONT;02/08/2017;15.55;31.32
14;V01213;EMBRAYAGE;KIT EMBRAYAGE;95330;DOMONT;26/07/2017;161.7;38.33
14;V01213;ELECTRICITE;BOUGIE D'ALLUMAGE;95330;DOMONT;29/09/2017;17.28;38.31
14;V01213;ECHAPPEMENT;ACCESSOIRES DE MONTAGE;95330;DOMONT;12/05/2017;3.91;61.38
14;V01213;ENTRAINEMENT;COURROIES;95330;DOMONT;09/06/2017;11.61;49.96
14;V01213;ENTRAINEMENT;COURROIES;95330;DOMONT;05/07/2017;11.61;49.96
14;V01213;ENTRAINEMENT;COURROIES;95330;DOMONT;12/10/2017;-0.96;50
14;V01213;ENTRAINEMENT;GALET, POULIE, DAMPER;95330;DOMONT;27/06/2017;40.01;47.14
14;V01213;ENTRAINEMENT;DEMARREUR;95330;DOMONT;13/04/2017;227.15;30.91
14;V01215;FILTRATION;FILTRE A AIR;95440;ECOUEN;25/10/2017;6.64;23.64
14;V01215;FILTRATION;FILTRE A HUILE;95440;ECOUEN;13/04/2017;12.85;29.49
14;V01215;FILTRATION;FILTRE A HUILE;95440;ECOUEN;05/07/2017;14.08;29.55
14;V01215;FILTRATION;FILTRE A HUILE;95440;ECOUEN;21/07/2017;6.3;21.59
14;V01215;FILTRATION;FILTRE A HUILE;95440;ECOUEN;14/09/2017;60.82;24.89
14;V01215;FILTRATION;FILTRE A HUILE;95440;ECOUEN;26/10/2017;5.41;21.81
14;V01215;FILTRATION;FILTRE A CARBURANT;95440;ECOUEN;17/07/2017;35.28;21.71
14;V01215;FILTRATION;FILTRE A CARBURANT;95440;ECOUEN;06/09/2017;29.2;21.71
14;V01215;FILTRATION;FILTRE A CARBURANT;95440;ECOUEN;31/10/2017;18.57;21.7
14;V01215;FILTRATION;FILTRE A CARBURANT;95440;ECOUEN;22/11/2017;17.7;21.69
14;V01215;FILTRATION;FILTRE HABITACLE;95440;ECOUEN;19/04/2017;28.3;23.64
14;V01215;FILTRATION;FILTRE HABITACLE;95440;ECOUEN;16/06/2017;75.4;23.67
14;V01215;FILTRATION;FILTRE HABITACLE;95440;ECOUEN;29/06/2017;8.99;23.69
14;V01215;FILTRATION;FILTRE HABITACLE;95440;ECOUEN;31/07/2017;8.8;23.75
14;V01215;FILTRATION;FILTRE HABITACLE;95440;ECOUEN;29/08/2017;7.61;23.65
14;V01215;FILTRATION;FILTRE HABITACLE;95440;ECOUEN;27/11/2017;9.45;23.7
14;V01215;FREINAGE;PLAQUETTE;95440;ECOUEN;10/10/2017;18;27.5
14;V01215;FREINAGE;PLAQUETTE;95440;ECOUEN;26/10/2017;27.28;27.49
14;V01215;FREINAGE;PLAQUETTE;95440;ECOUEN;08/11/2017;18;27.5
14;V01215;FREINAGE;DISQUE;95440;ECOUEN;14/09/2017;36.48;27.49
14;V01215;FREINAGE;DISQUE;95440;ECOUEN;20/09/2017;40;27.5
14;V01215;FREINAGE;DISQUE;95440;ECOUEN;16/10/2017;53.48;27.51
14;V01215;FREINAGE;DISQUE;95440;ECOUEN;19/10/2017;40;27.5
14;V01215;FREINAGE;DISQUE;95440;ECOUEN;06/12/2017;69.36;20
14;V01215;FREINAGE;KIT DE FREIN;95440;ECOUEN;28/11/2017;51.7;45.45
14;V01215;ELECTRICITE;BOUGIE D'ALLUMAGE;95440;ECOUEN;23/10/2017;99.6;38.33
14;V01215;ELECTRICITE;BATTERIE;95440;ECOUEN;05/12/2017;69;44.46
14;V01215;ECLAIRAGE;LAMPE, AMPOULE, AMPOULE PHARE;95440;ECOUEN;22/05/2017;12.1;52.07
14;V01215;ECHAPPEMENT;TUBE, SILENCIEUX;95440;ECOUEN;19/07/2017;60.02;38.69
14;V01215;ENTRAINEMENT;DEMARREUR;95440;ECOUEN;28/06/2017;131.95;30.91
14;V01215;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ESSUIE GLACES;95440;ECOUEN;27/07/2017;6.84;36.7
14;V01215;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;DIVERS ACCESSOIRES, ENTRETIEN;95440;ECOUEN;19/12/2017;243;49.31
14;V01215;DIRECTION, SUSPENSION, TRANSMISSION;ROTULE, BIELLETTE, TRIANGLE, SILENTBLOC;95440;ECOUEN;11/10/2017;24.66;46.67
14;V01215;VITRAGE;ABRASIF, MASQUAGE;95440;ECOUEN;11/10/2017;40.5;25.33
14;V01215;VITRAGE;DIVERS VITRAGE 0;95440;ECOUEN;31/05/2017;21.06;34
14;V01215;VITRAGE;DIVERS VITRAGE 0;95440;ECOUEN;01/09/2017;47.03;25.35
14;V01215;VITRAGE;DIVERS VITRAGE 0;95440;ECOUEN;11/09/2017;18.96;26.69
14;V01215;EQUIPEMENT ATELIER;OUTILLAGE;95440;ECOUEN;09/11/2017;188.91;18.4
14;V01215;EQUIPEMENT ATELIER;OUTILLAGE;95440;ECOUEN;15/11/2017;210;45
14;V01215;EQUIPEMENT ATELIER;OUTILLAGE;95440;ECOUEN;14/12/2017;14.23;27.76
14;V01215;EQUIPEMENT ATELIER;MATERIEL;95440;ECOUEN;02/10/2017;364;38.24
14;V01215;EQUIPEMENT ATELIER;CONSOMABLE;95440;ECOUEN;07/06/2017;50;60
14;V01215;LIQUIDE;LAVE GLACE;95440;ECOUEN;02/11/2017;49;18.37
14;V01215;DIVERS;BAGUE, JOINT;95440;ECOUEN;13/12/2017;38.26;33.32
14;V01216;FILTRATION;FILTRE A AIR;95570;BOUFFEMONT;07/12/2017;10.79;14.18
14;V01216;FILTRATION;FILTRE HABITACLE;95570;BOUFFEMONT;08/06/2017;8.49;31.33
14;V01216;FREINAGE;PLAQUETTE;95570;BOUFFEMONT;10/05/2017;88.2;25.44
14;V01216;EMBRAYAGE;KIT EMBRAYAGE;95570;BOUFFEMONT;08/06/2017;157.4;32.73
14;V01216;ELECTRICITE;BOUGIE D'ALLUMAGE;95570;BOUFFEMONT;23/05/2017;32.58;32.72
14;V01216;ENTRAINEMENT;COURROIES;95570;BOUFFEMONT;09/10/2017;-0.96;100
14;V01214;DIRECTION, SUSPENSION, TRANSMISSION;ROULEMENT;;;05/04/2017;170;20.24
14;V01214;VITRAGE;DIVERS VITRAGE 0;;;12/04/2017;10.63;49.95
14;V01215;INDEFINI;INDEFINI;95440;ECOUEN;23/10/2017;60;0
14;V01215;FILTRATION;FILTRE A AIR;95440;ECOUEN;17/07/2017;9.51;23.66
14;V01215;FILTRATION;FILTRE A AIR;95440;ECOUEN;26/07/2017;8.87;23.68
14;V01215;FILTRATION;FILTRE A AIR;95440;ECOUEN;05/10/2017;26.46;23.66
14;V01215;FILTRATION;FILTRE A AIR;95440;ECOUEN;18/10/2017;9.86;23.63
14;V01215;FILTRATION;FILTRE A AIR;95440;ECOUEN;22/11/2017;18.98;23.66
14;V01215;FILTRATION;FILTRE A HUILE;95440;ECOUEN;17/07/2017;4.75;21.68
14;V01215;FILTRATION;FILTRE A HUILE;95440;ECOUEN;27/07/2017;8.68;21.77
14;V01215;FILTRATION;FILTRE A HUILE;95440;ECOUEN;26/09/2017;8.28;21.62
14;V01215;FILTRATION;FILTRE A HUILE;95440;ECOUEN;18/10/2017;4.34;21.89
14;V01215;FILTRATION;FILTRE A HUILE;95440;ECOUEN;31/10/2017;11.56;28.46
14;V01215;FILTRATION;FILTRE A HUILE;95440;ECOUEN;12/12/2017;-2.72;21.69
14;V01215;FILTRATION;FILTRE A CARBURANT;95440;ECOUEN;03/07/2017;20.56;21.74
14;V01215;FILTRATION;FILTRE A CARBURANT;95440;ECOUEN;11/10/2017;42.25;21.68
14;V01215;FILTRATION;FILTRE HABITACLE;95440;ECOUEN;28/06/2017;23.28;23.71
14;V01215;FILTRATION;FILTRE HABITACLE;95440;ECOUEN;21/07/2017;27.83;23.68
14;V01215;FILTRATION;FILTRE HABITACLE;95440;ECOUEN;26/09/2017;24.3;23.66
14;V01215;FILTRATION;FILTRE HABITACLE;95440;ECOUEN;23/11/2017;9.45;23.7
14;V01215;FREINAGE;PLAQUETTE;95440;ECOUEN;31/07/2017;43.68;27.5
14;V01215;FREINAGE;PLAQUETTE;95440;ECOUEN;20/09/2017;29.56;27.5
14;V01215;FREINAGE;PLAQUETTE;95440;ECOUEN;14/11/2017;0.04;25
14;V01215;FREINAGE;ETRIER;95440;ECOUEN;01/12/2017;69.14;28.75
14;V01215;EMBRAYAGE;KIT EMBRAYAGE;95440;ECOUEN;12/10/2017;303.91;32.73
14;V01215;ELECTRICITE;BOUGIE D'ALLUMAGE;95440;ECOUEN;14/11/2017;17.28;38.31
14;V01215;ELECTRICITE;BOUGIE DE PRECHAUFFAGE;95440;ECOUEN;23/06/2017;72.48;40
14;V01215;ELECTRICITE;BOUGIE DE PRECHAUFFAGE;95440;ECOUEN;10/10/2017;53.59;39.99
14;V01215;ELECTRICITE;BATTERIE;95440;ECOUEN;21/09/2017;82.64;30
14;V01215;ELECTRICITE;BOBINE;95440;ECOUEN;04/10/2017;85.14;24.99
14;V01215;ECHAPPEMENT;TUBE, SILENCIEUX;95440;ECOUEN;27/09/2017;169.05;37.41
14;V01215;ECHAPPEMENT;ACCESSOIRES DE MONTAGE;95440;ECOUEN;19/07/2017;6.63;61.09
14;V01215;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ESSUIE GLACES;95440;ECOUEN;29/06/2017;28.98;36.68
14;V01215;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ESSUIE GLACES;95440;ECOUEN;31/07/2017;22.74;36.68
14;V01215;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ESSUIE GLACES;95440;ECOUEN;26/10/2017;35.52;36.68
14;V01215;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;DIVERS ACCESSOIRES, ENTRETIEN;95440;ECOUEN;11/05/2017;71.98;32.79
14;V01215;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;DIVERS ACCESSOIRES, ENTRETIEN;95440;ECOUEN;15/12/2017;25.8;36.43
14;V01215;DIRECTION, SUSPENSION, TRANSMISSION;ROTULE, BIELLETTE, TRIANGLE, SILENTBLOC;95440;ECOUEN;26/09/2017;189.27;38.26
14;V01215;VITRAGE;ACCESSOIRE PARE BRISE, VITRAGE;95440;ECOUEN;19/07/2017;89.91;55.29
14;V01215;VITRAGE;DIVERS VITRAGE 0;95440;ECOUEN;22/06/2017;5.81;55.94
14;V01215;EQUIPEMENT ATELIER;OUTILLAGE;95440;ECOUEN;09/05/2017;255;30
14;V01215;EQUIPEMENT ATELIER;OUTILLAGE;95440;ECOUEN;05/09/2017;799;12.48
14;V01215;EQUIPEMENT ATELIER;OUTILLAGE;95440;ECOUEN;07/12/2017;48;-89.6
14;V01215;EQUIPEMENT ATELIER;MATERIEL;95440;ECOUEN;09/05/2017;150.1;7.37
14;V01215;EQUIPEMENT ATELIER;MATERIEL;95440;ECOUEN;27/10/2017;23.23;32.72
14;V01215;EQUIPEMENT ATELIER;MATERIEL;95440;ECOUEN;20/12/2017;10.19;57.8
14;V01215;EQUIPEMENT ATELIER;CONSOMABLE;95440;ECOUEN;16/06/2017;11.56;37.37
14;V01215;EQUIPEMENT ATELIER;CONSOMABLE;95440;ECOUEN;06/10/2017;27.53;33.35
14;V01215;EQUIPEMENT ATELIER;CONSOMABLE;95440;ECOUEN;23/11/2017;59.4;33.33
14;V01220;LIQUIDE;HUILE MOTEUR;95560;MONTSOULT;17/07/2017;26.78;38.69
14;V01220;LIQUIDE;HUILE MOTEUR;95560;MONTSOULT;19/09/2017;19.62;38.74
14;V01221;FILTRATION;FILTRE A AIR;95330;DOMONT;07/09/2017;10.01;31.37
14;V01221;ELECTRICITE;BATTERIE;95330;DOMONT;26/07/2017;0;0
14;V01221;ELECTRICITE;BATTERIE;95330;DOMONT;24/10/2017;69;46.86
14;V01221;ELECTRICITE;BATTERIE;95330;DOMONT;22/11/2017;54.75;30.01
14;V01221;ECHAPPEMENT;ACCESSOIRES DE MONTAGE;95330;DOMONT;06/11/2017;6.7;49.85
