1;V00255;VITRAGE;PEINTURE, VERNIS, DURCISSEUR, PPS;95150;TAVERNY;20/07/2016;273.55;52.18
1;V00105;FILTRATION;FILTRE A CARBURANT;95320;SAINT LEU LA FORET;27/11/2017;12.95;25.79
1;V00662;VITRAGE;PEINTURE, VERNIS, DURCISSEUR, PPS;95310;ST OUEN L AUMONE;12/10/2017;317.45;35.69
5;V00411;ENTRAINEMENT;GALET, POULIE, DAMPER;;;22/05/2015;69.77;33.34
8;V00968;FILTRATION;FILTRE A HUILE;95310;ST OUEN L AUMONE;26/05/2015;6.54;21.71
5;V00559;ELECTRICITE;BATTERIE;60119;HENONVILLE;23/11/2017;0;0
7;V00739;FREINAGE;DISQUE;95000;CERGY;14/04/2015;27.84;37.50
5;V00411;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;PRODUIT ENTRETIEN;;;30/09/2015;5.94;43.77
5;V00411;VITRAGE;DIVERS VITRAGE 0;;;21/03/2016;39.93;40.75
5;V00411;ELECTRICITE;RELAIS, FUSIBLE, FAISCEAU, CONTACTEUR;;;28/11/2017;28.26;33.33
8;V00968;FILTRATION;FILTRE A CARBURANT;95310;ST OUEN L AUMONE;26/06/2015;8.71;21.70
6;V00331;LIQUIDE;HUILE MOTEUR;95640;MARINES;27/04/2016;31.15;42.86
8;V00968;EQUIPEMENT ATELIER;CONSOMABLE;95310;ST OUEN L AUMONE;11/07/2016;152.19;40.17
7;V00676;FILTRATION;FILTRE HABITACLE;95520;OSNY;13/05/2015;9.90;29.39
7;V01115;DIRECTION, SUSPENSION, TRANSMISSION;RESSORT;95520;OSNY;09/11/2016;93.50;20
8;V00968;DIRECTION, SUSPENSION, TRANSMISSION;SOUFFLET;95310;ST OUEN L AUMONE;28/07/2017;-19.75;38.43
6;V00228;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;PLAQUE D'IMMATRICULATION;95300;ENNERY;14/12/2015;9;52.22
2;V00871;EQUIPEMENT ATELIER;MATERIEL;95390;ST PRIX;27/02/2015;73.27;59.89
5;V00411;DIVERS;BAGUE, JOINT;;;30/07/2015;4.91;35.03
7;V00749;VITRAGE;RETROVISEUR, MIROIR;78570;CHANTELOUP LES VIGNES;16/06/2015;97.47;40.30
2;V00843;29;;78260;ACHERES;30/03/2015;19.18;41.08
5;V00411;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ADDITIF;;;19/10/2015;5.90;37.46
5;V00411;ENTRAINEMENT;POMPE A EAU;;;04/11/2016;-37.53;44.44
