6;V00331;FILTRATION;FILTRE A CARBURANT;95640;MARINES;31/03/2017;-3.73;-2.41
1;V00449;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ESSUIE GLACES;95027;CERGY-PONTOISE CEDEX;01/12/2017;72.75;23.52
7;V00739;ELECTRICITE;CAPTEURS, SONDES;95000;CERGY;10/11/2017;10.24;53.61
7;V00695;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ESSUIE GLACES;95450;CONDECOURT;17/03/2017;14.25;24
1;V00358;FILTRATION;FILTRE A AIR;;;14/01/2016;10.13;29.32
2;V00797;EQUIPEMENT ATELIER;OUTILLAGE;78510;TRIEL SUR SEINE;30/06/2015;177;25
5;V00411;ENTRAINEMENT;GALET, POULIE, DAMPER;;;14/08/2015;100.40;30.77
1;V00074;ENTRAINEMENT;COURROIES;95250;BEAUCHAMP;13/02/2017;10.93;39.98
8;V00166;18;;95650;PUISEUX PONTOISE;06/01/2015;45.50;21.69
5;V00323;ELECTRICITE;BATTERIE;95650;PUISEUX PONTOISE;18/04/2017;61.36;30
1;V00636;FILTRATION;FILTRE A CARBURANT;95310;ST OUEN L AUMONE;24/05/2016;17.78;25.65
5;V00411;FREINAGE;PLAQUETTE;;;24/05/2016;116.16;50.70
8;V00166;DIRECTION, SUSPENSION, TRANSMISSION;ROTULE, BIELLETTE, TRIANGLE, SILENTBLOC;95650;PUISEUX PONTOISE;21/11/2017;116.60;41.82
5;V00411;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ESSUIE GLACES;;;11/06/2016;26.22;36.65
8;V00166;ECHAPPEMENT;TUBE, SILENCIEUX;95650;PUISEUX PONTOISE;31/05/2017;154.23;37.10
7;V01164;DIRECTION, SUSPENSION, TRANSMISSION;TRANSMISSION;95650;BOISSY L AILLERIE;22/05/2017;79.17;45.07
1;V00937;VITRAGE;DIVERS VITRAGE 0;95310;ST OUEN L AUMONE;06/04/2017;5.88;34.01
5;V00411;MOTEUR;SUPPORT MOTEUR;;;03/10/2016;57.81;30.95
1;V00937;FILTRATION;FILTRE HABITACLE;95310;ST OUEN L AUMONE;09/09/2015;10.97;29.35
7;V00695;ELECTRICITE;BOUGIE D'ALLUMAGE;95450;CONDECOURT;03/09/2015;11.62;38.38
5;V00411;ECLAIRAGE;;;;31/01/2015;21.29;51.57
6;V00979;FILTRATION;FILTRE A AIR;95450;VIGNY;26/01/2015;9.25;29.41
1;V00937;ACCESSOIRE AUTO, PRODUIT ENTRETIEN;ESSUIE GLACES;95310;ST OUEN L AUMONE;24/05/2017;24.54;36.67
1;V00937;FILTRATION;FILTRE A CARBURANT;95310;ST OUEN L AUMONE;14/09/2016;37.44;25.67
7;V00749;PNEUS;PNEUS;78570;CHANTELOUP LES VIGNES;21/06/2016;203;3.94
1;V00716;EQUIPEMENT ATELIER;MATERIEL;95480;PIERRELAYE;20/12/2016;138;0
8;V00572;ECLAIRAGE;LAMPE, AMPOULE, AMPOULE PHARE;95650;PUISEUX PONTOISE;04/01/2017;32.76;22.22
1;V00358;ELECTRICITE;POMPE CARBURANT, HUILE, LAVE GLACE;;;22/07/2017;140.65;11.11
6;V00228;DIVERS;DIVERS 0;95300;ENNERY;03/06/2015;55;36.36
8;V00166;COMPTABILITE;DIVERS COMPTABILITE;95650;PUISEUX PONTOISE;30/11/2017;212;0
7;V01117;LIQUIDE;HUILE DE BOITE;95450;SAGY;23/06/2016;21.98;33.12
5;V00411;DIRECTION, SUSPENSION, TRANSMISSION;RESSORT;;;18/07/2016;80.99;34.61
7;V01162;DIRECTION, SUSPENSION, TRANSMISSION;ROTULE, BIELLETTE, TRIANGLE, SILENTBLOC;95300;HEROUVILLE;05/09/2017;189;48.33
5;V00956;DIRECTION, SUSPENSION, TRANSMISSION;ROTULE, BIELLETTE, TRIANGLE, SILENTBLOC;;;16/09/2016;34.95;35.99
2;V00822;VITRAGE;PEINTURE, VERNIS, DURCISSEUR, PPS;95150;TAVERNY;22/09/2016;230.20;47.28
7;V00641;EQUIPEMENT ATELIER;OUTILLAGE;95650;BOISSY L AILLERIE;21/10/2015;131.26;25.49
1;V00636;FREINAGE;DISQUE;95310;ST OUEN L AUMONE;02/09/2015;66.50;42
7;V00695;FREINAGE;PLAQUETTE;95450;CONDECOURT;27/11/2017;49.14;35.55
1;V00716;VITRAGE;ABRASIF, MASQUAGE;95480;PIERRELAYE;07/01/2016;105.03;32.16
5;V00956;EQUIPEMENT ATELIER;CONSOMABLE;;;23/12/2015;3.14;18.79
7;V00460;DIVERS;DIVERS 0;95000;CERGY;03/03/2016;359.80;4.50
5;V00411;VITRAGE;PEINTURE, VERNIS, DURCISSEUR, PPS;;;25/01/2017;30.80;28.57
1;V00105;FILTRATION;FILTRE HABITACLE;95320;SAINT LEU LA FORET;18/10/2017;11.45;27.69
2;V00812;VITRAGE;DIVERS VITRAGE 0;94120;FONTENAY-SOUS-BOIS;06/07/2016;147.84;36.30
2;V00824;VITRAGE;DIVERS VITRAGE 0;91470;LIMOURS;31/05/2016;115.62;71.82
8;V00166;EQUIPEMENT ATELIER;CONSOMABLE;95650;PUISEUX PONTOISE;29/08/2017;3.96;24.24
8;V00968;FREINAGE;ETRIER;95310;ST OUEN L AUMONE;05/07/2017;163.68;36.67
8;V01009;FILTRATION;FILTRE A AIR;78130;LES MUREAUX;06/06/2017;13.25;27.70
2;V00759;EQUIPEMENT ATELIER;OUTILLAGE;92100;BOULOGNE BILLANCOURT;06/01/2017;61;26.33
7;V00740;FILTRATION;FILTRE A CARBURANT;95300;ENNERY;01/09/2015;-64.11;21.74
7;V00676;FREINAGE;DISQUE;95520;OSNY;08/12/2016;45;35.56
5;V00411;LIQUIDE;HUILE DE BOITE;;;14/04/2017;57.43;39.74
5;V00411;ELECTRICITE;BOUGIE DE PRECHAUFFAGE;;;03/02/2017;30.72;43.33
5;V00411;ELECTRICITE;BATTERIE;;;17/05/2017;50.86;30
7;V00643;EQUIPEMENT ATELIER;OUTILLAGE;95300;HEROUVILLE;04/04/2017;27.88;35.01
7;V01148;LIQUIDE;LIQUIDE DE REFROIDISSEMENT;60240;MONTJAVOULT;11/05/2016;8.98;47.10
2;V00851;VITRAGE;DIVERS VITRAGE 0;92270;BOIS COLOMBES;02/12/2015;73.75;63.93
7;V00464;ENTRAINEMENT;KIT DE DISTRIBUTION, ACCESSOIRES;95301;PONTOISE;02/09/2015;62.10;36.67
8;V00968;ENTRAINEMENT;KIT DE DISTRIBUTION AVEC POMPE A EAU;95310;ST OUEN L AUMONE;02/02/2016;120.75;37.81
8;V00968;FILTRATION;FILTRE A AIR;95310;ST OUEN L AUMONE;28/08/2017;38.76;27.68
5;V00411;FILTRATION;FILTRE A CARBURANT;;;21/10/2015;87.02;36.60
5;V00411;FILTRATION;FILTRE A AIR;;;27/02/2017;63.24;36.78
8;V00166;CONSOMMABLE CARROSSERIE;;95650;PUISEUX PONTOISE;16/03/2015;38.02;28.98
7;V00464;LIQUIDE;ADBLUE;95301;PONTOISE;25/01/2017;160;25.41
8;V00686;DIVERS;DIVERS 0;;;16/09/2017;119;3.50
1;V01201;LIQUIDE;HUILE MOTEUR;95520;OSNY;10/03/2017;42.50;21.60
5;V00960;FILTRATION;FILTRE A HUILE;;;29/04/2017;6.18;29.61
2;V00766;VITRAGE;ABRASIF, MASQUAGE;93120;LA COURNEUVE;16/03/2016;47.87;22.73
7;V00460;ENTRAINEMENT;ALTERNATEUR;95000;CERGY;25/01/2016;110.40;36.67
1;V00992;VITRAGE;PEINTURE, VERNIS, DURCISSEUR, PPS;95220;HERBLAY;09/06/2015;352.93;52.18
5;V00411;LIQUIDE;LIQUIDE DE FREIN;;;11/08/2017;7.57;37.12
8;V01009;FILTRATION;FILTRE A HUILE;78130;LES MUREAUX;16/05/2017;18.32;25.82
5;V00413;LIQUIDE;HUILE MOTEUR;95610;ERAGNY;06/07/2015;24.34;37.88
8;V01009;DIRECTION, SUSPENSION, TRANSMISSION;ROULEMENT;78130;LES MUREAUX;06/04/2016;44.80;30.78
7;V00739;ECHAPPEMENT;TUBE, SILENCIEUX;95000;CERGY;10/09/2015;30.03;19.45
2;V00843;VITRAGE;ABRASIF, MASQUAGE;78260;ACHERES;25/09/2015;16.43;30.01
